ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Family_Glottocode,Family_Name
mari1419,Maringarr,Australia,-14.3819,130.25,mari1419,zmt,west2434,Western Daly
sanm1295,San Miguel El Grande Mixtec,North America,17.0777,-97.5432,sanm1295,mig,otom1299,Otomanguean
boko1266,Boko (Benin),Africa,10.5189,3.71771,boko1266,bqc,mand1469,Mande
saop1235,São Paulo Kaingáng,South America,-23.5708,-46.7609,saop1235,zkp,nucl1710,Nuclear-Macro-Je
soma1255,Somali,Africa,4.778704,45.152856,soma1255,som,afro1255,Afro-Asiatic
siam1242,Siamou,Africa,10.998,-4.92143,siam1242,sif,,
kwan1276,Kwanja,Africa,6.30293,11.6931,kwan1276,knp,atla1278,Atlantic-Congo
cros1244,Cross River Mbembe,Africa,6.16926,8.23592,cros1244,mfn,atla1278,Atlantic-Congo
krio1253,Krio,Africa,10.8811,-14.3204,krio1253,kri,indo1319,Indo-European
luxe1241,Luxembourgish,Eurasia,49.6839,6.14931,luxe1241,ltz,indo1319,Indo-European
gava1241,Gavar,Africa,10.5603,13.8188,gava1241,gou,afro1255,Afro-Asiatic
east2426,Eastern Maninkakan,Africa,9.33048,-10.5394,east2426,emk,mand1469,Mande
natu1246,Natügu,Papunesia,-10.6771,165.835,natu1246,ntu,aust1307,Austronesian
mmaa1238,Mmaala,Africa,4.52188,11.0599,mmaa1238,mmu,atla1278,Atlantic-Congo
wakh1245,Wakhi,Eurasia,37.1768,73.9777,wakh1245,wbl,indo1319,Indo-European
yagn1238,Yagnobi,Eurasia,39.1486,69.2422,yagn1238,yai,indo1319,Indo-European
mwag1236,Mwaghavul,Africa,9.47205,8.96522,mwag1236,sur,afro1255,Afro-Asiatic
shal1242,Shall-Zwall,Africa,9.87556,9.64988,shal1242,sha,atla1278,Atlantic-Congo
gheg1238,Gheg Albanian,Eurasia,42.317,21.3837,gheg1238,aln,indo1319,Indo-European
como1259,Comox,North America,49.7233,-124.967,como1259,coo,sali1255,Salishan
madn1237,Madngele,Australia,-13.9479,130.6,madn1237,zml,east2374,Eastern Daly
sata1237,Satawalese,Papunesia,7.36084,147.038,sata1237,stw,aust1307,Austronesian
waim1255,Waimaha,South America,0.30416,-70.1644,waim1255,bao,tuca1253,Tucanoan
dege1246,Degema,Africa,4.73373,6.80991,dege1246,deg,atla1278,Atlantic-Congo
enaw1238,Enawené-Nawé,South America,-12.4302,-58.9802,enaw1238,unk,araw1281,Arawakan
shix1238,Shixing,Eurasia,28.3895,100.4,shix1238,sxg,sino1245,Sino-Tibetan
chum1261,Chumburung,Africa,8.15211,-0.2755,chum1261,ncu,atla1278,Atlantic-Congo
kuny1238,Kunyi,Africa,-3.69702,12.5197,kuny1238,njx,atla1278,Atlantic-Congo
napo1242,Napo Lowland Quechua,South America,-0.072525,-76.3889,napo1242,qvo,quec1387,Quechuan
akaw1239,Akawaio,South America,6.16277,-60.862,akaw1239,ake,cari1283,Cariban
usan1239,Usan,Papunesia,-4.84265,145.362,usan1239,wnu,nucl1709,Nuclear Trans New Guinea
guat1253,Guató,South America,-17.8696,-57.2897,guat1253,gta,,
koho1244,Koho,Eurasia,11.6444,108.057,koho1244,kpm,aust1305,Austroasiatic
kwam1249,Kwama,Africa,9.50836,34.2457,kwam1249,kmq,koma1264,Koman
halh1238,Halh Mongolian,Eurasia,48.324,106.289,halh1238,khk,mong1329,Mongolic
mans1258,Northern Mansi,Eurasia,64.4118,61.344,mans1258,mns,ural1272,Uralic
binu1245,Binumarien,Papunesia,-6.22068,146.102,binu1245,bjr,nucl1709,Nuclear Trans New Guinea
yans1239,Yansi,Africa,-3.8231,18.2341,yans1239,yns,atla1278,Atlantic-Congo
luth1234,Luthigh,,,,luth1234,,pama1250,Pama-Nyungan
kgal1244,Kgalagadi,Africa,-24.9208,22.72016,kgal1244,xkv,atla1278,Atlantic-Congo
werg1234,Wergaia,Australia,,,werg1234,weg,pama1250,Pama-Nyungan
kabi1260,Kabikabi,Australia,-25.44486229,153.1539929,kabi1260,gbw,pama1250,Pama-Nyungan
tiga1245,Tigak,Papunesia,-2.70951,150.893,tiga1245,tgc,aust1307,Austronesian
yuch1247,Yuchi,North America,35.96146,-95.03933,yuch1247,yuc,,
quil1240,Quileute,North America,47.9106,-124.603,quil1240,qui,chim1311,Chimakuan
bhel1238,Bhele,Africa,0.24553,28.6681,bhel1238,bhy,atla1278,Atlantic-Congo
quio1240,Quiotepec Chinantec,North America,17.5621,-96.602,quio1240,chq,otom1299,Otomanguean
sala1272,Salasaca Highland Quichua,South America,-1.35447,-78.3953,sala1272,qxl,quec1387,Quechuan
guwa1244,Guwar,Australia,-27.16698973,153.3998245,guwa1244,,pama1250,Pama-Nyungan
naia1238,Manyallaluk Mayali,Australia,,,naia1238,gup,gunw1250,Gunwinyguan
nucl1290,Zhenkang Wa,Eurasia,23.1024,99.108,nucl1290,wbm,aust1305,Austroasiatic
bomi1238,Bomitaba,Africa,1.70044,17.3733,bomi1238,zmx,atla1278,Atlantic-Congo
gbes1238,Gbesi Gbe,Africa,6.55911,2.0269,gbes1238,gbs,atla1278,Atlantic-Congo
wash1253,Washo,North America,38.8184,-119.64,wash1253,was,,
many1261,Manya,Africa,8.56186,-9.44257,many1261,mzj,mand1469,Mande
mehr1241,Mehri,Eurasia,21.4268,51.1512,mehr1241,gdq,afro1255,Afro-Asiatic
logb1245,Logba,Africa,6.92838,0.43068,logb1245,lgq,atla1278,Atlantic-Congo
czec1258,Czech,Eurasia,49.873398,15.10437,czec1258,ces,indo1319,Indo-European
huay1240,Huaylas Ancash Quechua,South America,-9.38709,-77.7768,huay1240,qwh,quec1387,Quechuan
sout2895,South Nuaulu,Papunesia,-3.23411,129.148,sout2895,nxl,aust1307,Austronesian
ukra1253,Ukrainian,Eurasia,48.175842,24.395786,ukra1253,ukr,indo1319,Indo-European
waor1240,Waorani,South America,-1.12312,-76.683,waor1240,auc,,
hung1278,Hungana-Saamba,Africa,-3.69695,18.4312,hung1278,hum,atla1278,Atlantic-Congo
alab1254,Alaba-K'abeena,Africa,7.39014,38.1732,alab1254,alw,afro1255,Afro-Asiatic
komi1268,Komi-Zyrian,Eurasia,64.0527,54.946,komi1268,kpv,ural1272,Uralic
faro1244,Faroese,Eurasia,62.0732,-6.88497,faro1244,fao,indo1319,Indo-European
inap1243,Iñapari,South America,-12.4653,-69.3083,inap1243,inp,araw1281,Arawakan
wara1303,Warao,South America,7.50851,-59.3528,wara1303,wba,,
sikk1242,Sikkimese,Eurasia,27.85795,88.59153,sikk1242,sip,sino1245,Sino-Tibetan
ilga1238,Ilgar,Australia,,,ilga1238,ilg,iwai1246,Iwaidjan Proper
nort2641,Northern Kurdish,Eurasia,37.0,43.0,nort2641,kmr,indo1319,Indo-European
mach1267,Machiguenga,South America,-12.1291,-72.5017,mach1267,mcb,araw1281,Arawakan
chac1249,Cha'palaa,South America,0.71489,-79.0508,chac1249,cbi,barb1265,Barbacoan
wane1241,Waneci,Eurasia,30.0501,67.8327,wane1241,wne,indo1319,Indo-European
kwai1243,Kwaio,Papunesia,-8.93744,160.965,kwai1243,kwd,aust1307,Austronesian
nyam1285,Nyam,Africa,9.18024,10.83652,nyam1285,nmi,afro1255,Afro-Asiatic
yape1248,Yapese,Papunesia,9.55811,138.125,yape1248,yap,aust1307,Austronesian
hooo1248,Ho,Eurasia,23.9596,87.1188,hooo1248,hoc,aust1305,Austroasiatic
waim1251,Waima,Papunesia,-8.67145,146.544,waim1251,rro,aust1307,Austronesian
west2408,Western Muria,Eurasia,20.2384,80.7006,west2408,mut,drav1251,Dravidian
isth1244,Isthmus Zapotec,North America,16.4548,-94.8444,isth1244,zai,otom1299,Otomanguean
saan1246,Saanich,North America,,,saan1246,str,sali1255,Salishan
bata1293,Batak Karo,Papunesia,2.12787,98.2517,bata1293,btx,aust1307,Austronesian
chuk1273,Chukchi,Eurasia,68.6436,170.045,chuk1273,ckt,chuk1271,Chukotko-Kamchatkan
khas1269,Khasi,Eurasia,24.977,91.9998,khas1269,kha,aust1305,Austroasiatic
cabi1241,Cabiyarí,South America,0.16101,-71.0622,cabi1241,cbb,araw1281,Arawakan
dzon1239,Dzongkha,Eurasia,27.410786,89.581604,dzon1239,dzo,sino1245,Sino-Tibetan
bakh1245,Bakhtiari,Eurasia,32.0163,49.7713,bakh1245,bqi,indo1319,Indo-European
heib1243,Ebang,Africa,11.2908,30.5282,heib1243,hbn,heib1242,Heibanic
kwom1262,Kwoma,Papunesia,-4.08721,142.664,kwom1262,kmo,sepi1257,Sepik
nyis1236,Nyishi-Hill Miri,Eurasia,27.278263,93.675529,nyis1236,njz,sino1245,Sino-Tibetan
mara1378,Marathi,Eurasia,17.9344,76.6665,mara1378,mar,indo1319,Indo-European
kala1399,Kalaallisut,Eurasia,69.3761,-52.864,kala1399,kal,eski1264,Eskimo-Aleut
fore1265,Forest Enets,Eurasia,69.9829,88.2121,fore1265,enf,ural1272,Uralic
lowe1415,Lower Grand Valley Dani,Papunesia,-4.25684,138.992,lowe1415,dni,nucl1709,Nuclear Trans New Guinea
orej1242,Maijiki,South America,-2.86315,-72.4926,orej1242,ore,tuca1253,Tucanoan
arin1244,Aringa,Africa,3.56143,31.3071,arin1244,luc,cent2225,Central Sudanic
bala1302,Balanta-Ganja,Africa,12.5382,-15.6658,bala1302,bjt,atla1278,Atlantic-Congo
loth1237,Lotha Naga,Eurasia,26.01396,94.04355,loth1237,njh,sino1245,Sino-Tibetan
warr1257,Warrnambool,Australia,-38.345,142.4608,warr1257,,pama1250,Pama-Nyungan
kako1242,Kako,Africa,3.79989,15.6282,kako1242,kkj,atla1278,Atlantic-Congo
lisu1250,Lisu,Eurasia,22.5488,94.0184,lisu1250,lis,sino1245,Sino-Tibetan
sher1255,Solu-Khumbu Sherpa,Eurasia,27.674,86.9994,sher1255,xsr,sino1245,Sino-Tibetan
mbab1239,Mbabaram,Australia,-20.1389,143.438,mbab1239,vmb,pama1250,Pama-Nyungan
dhal1246,Dhalwangu,Australia,,,dhal1246,dax,pama1250,Pama-Nyungan
nucl1240,Mumuye,Africa,8.90347,11.71545,nucl1240,mzm,atla1278,Atlantic-Congo
bata1285,Batanga,Africa,1.397041,9.51011,bata1285,bnm,atla1278,Atlantic-Congo
marg1265,Marghi Central,Africa,10.93854,13.0521,marg1265,mrt,afro1255,Afro-Asiatic
sout2771,Southern Coastal Yuin,Australia,-37.06227181,149.7169306,sout2771,xtv,pama1250,Pama-Nyungan
pech1241,Pech,North America,15.8033,-85.558,pech1241,pay,chib1249,Chibchan
cham1315,Chamacoco,South America,-20.5899,-58.2005,cham1315,ceg,zamu1243,Zamucoan
muna1247,Muna,Papunesia,-5.40419,122.541,muna1247,mnb,aust1307,Austronesian
west2368,Western Balochi,Eurasia,37.83,62.17,west2368,bgn,indo1319,Indo-European
wala1263,Walangama,Australia,-17.60243295,142.4891266,wala1263,,pama1250,Pama-Nyungan
alam1246,Alamblak,Papunesia,-4.66307,143.316,alam1246,amp,sepi1257,Sepik
bund1253,Bundeli,Eurasia,24.8982,78.9542,bund1253,bns,indo1319,Indo-European
bilo1248,Biloxi,North America,31.32,-89.1951,bilo1248,bll,siou1252,Siouan
luya1241,Luyi,Africa,-15.01,22.67,luya1241,lyn,atla1278,Atlantic-Congo
sout2985,Southern Sierra Miwok,North America,38.2363,-120.507,sout2985,skd,miwo1274,Miwok-Costanoan
lara1258,Laragia,Australia,-12.4111,130.922,lara1258,lrg,,
woun1238,Woun Meu,South America,8.5,-78.0,woun1238,noa,choc1280,Chocoan
achu1247,Achumawi,North America,41.0979,-121.191,achu1247,acv,pala1350,Palaihnihan
ghom1247,Ghomálá',Africa,5.39619,10.352,ghom1247,bbj,atla1278,Atlantic-Congo
djaw1238,Djawi,Australia,-16.4163,123.186,djaw1238,djw,nyul1248,Nyulnyulan
iged1239,Igede,Africa,6.95522,8.27362,iged1239,ige,atla1278,Atlantic-Congo
wayu1243,Wayuu,South America,11.395566,-72.199791,wayu1243,guc,araw1281,Arawakan
dzuu1241,Dzùùngoo,Africa,11.3796,-4.92036,dzuu1241,dnn,mand1469,Mande
gida1247,Gidar,Africa,9.874715,14.07845,gida1247,gid,afro1255,Afro-Asiatic
ulwa1239,Ulwa,North America,12.932292,-83.581467,ulwa1239,ulw,misu1242,Misumalpan
bord1248,Border Kuna,South America,7.92993,-77.1664,bord1248,kvn,chib1249,Chibchan
miny1240,Mising,,,,miny1240,mrg,sino1245,Sino-Tibetan
kaya1329,Kayabí,South America,-11.2747,-55.5479,kaya1329,kyz,tupi1275,Tupian
chiq1250,Chiquihuitlán Mazatec,North America,18.0541,-96.6659,chiq1250,maq,otom1299,Otomanguean
wann1242,Wan,Africa,7.88773,-5.82092,wann1242,wan,mand1469,Mande
giny1241,Ginyanga,Africa,8.2327,0.98348,giny1241,ayg,atla1278,Atlantic-Congo
bayu1240,Bayungu,Australia,-23.3809,114.108,bayu1240,bxj,pama1250,Pama-Nyungan
ambe1247,Ambele,Africa,5.94043,9.62028,ambe1247,ael,atla1278,Atlantic-Congo
hadi1240,Hadiyya,Africa,7.57377,37.7577,hadi1240,hdy,afro1255,Afro-Asiatic
yalu1240,Yalunka,Africa,9.97186,-11.2836,yalu1240,yal,mand1469,Mande
tari1256,Tariana,South America,0.440205,-68.9042,tari1256,tae,araw1281,Arawakan
basq1250,"Basque, Souletin",Eurasia,,,basq1250,eus,basq1248,Basque
wapi1253,Wapishana,South America,2.58744,-59.8021,wapi1253,wap,araw1281,Arawakan
uigh1240,Uighur,Eurasia,43.67,79.75,uigh1240,uig,turk1311,Turkic
xamt1239,Xamtanga,Africa,12.4479,38.8352,xamt1239,xan,afro1255,Afro-Asiatic
cams1241,Camsá,South America,1.14537,-76.8931,cams1241,kbh,,
kork1243,Korku,Eurasia,21.8358,77.5541,kork1243,kfq,aust1305,Austroasiatic
kosh1246,Koshin,Africa,6.5817,10.299,kosh1246,kid,atla1278,Atlantic-Congo
gund1248,Gundungurra,Australia,-33.7,150.3,gund1248,xrd,pama1250,Pama-Nyungan
huam1247,Huambisa,South America,-3.99109,-77.9797,huam1247,hub,jiva1245,Chicham
anua1242,Anuak,Africa,7.57714,34.0267,anua1242,anu,nilo1247,Nilotic
plau1238,Plautdietsch,North America,49.578028,-109.353868,plau1238,pdt,indo1319,Indo-European
uppe1400,Upper Saxon,Eurasia,51.152,12.692,uppe1400,sxu,indo1319,Indo-European
ravu1237,Ravula,Eurasia,12.3231,75.6265,ravu1237,yea,drav1251,Dravidian
woge1237,Wogeo,Papunesia,-3.20238,144.089,woge1237,woc,aust1307,Austronesian
warl1256,Warluwara,Australia,-22.2909,138.738,warl1256,wrb,pama1250,Pama-Nyungan
ngos1238,Ngoshie,Africa,6.04616,9.83193,ngos1238,nsh,atla1278,Atlantic-Congo
sout2642,Southern Balochi,Eurasia,26.0,64.0,sout2642,bcc,indo1319,Indo-European
kung1259,Kungarakany,Australia,-12.7,130.881,kung1259,ggk,,
dagi1241,Dagik,Africa,10.583,29.9404,dagi1241,dec,narr1279,Narrow Talodi
karo1306,Karo,South America,,,karo1306,arr,tupi1275,Tupian
konn1242,Konni,Africa,10.2368,-1.54376,konn1242,kma,atla1278,Atlantic-Congo
meta1238,Meta',Africa,5.88942,9.87416,meta1238,mgo,atla1278,Atlantic-Congo
djam1255,Jaminjung-Ngaliwurru,Australia,-15.0558,130.06,djam1255,djd,mirn1241,Mirndi
dizi1235,Dizin,Africa,6.1405,35.5763,dizi1235,mdx,dizo1235,Dizoid
lamu1254,Lamalama,Australia,-14.559,143.977,lamu1254,lby,pama1250,Pama-Nyungan
noma1263,Nomatsiguenga,South America,-11.5349,-74.4371,noma1263,not,araw1281,Arawakan
kari1255,Karirí-Xocó,South America,-9.84999,-36.3333,kari1255,kzw,uncl1493,Unclassifiable
malt1254,Maltese,Eurasia,35.8884,14.4508,malt1254,mlt,afro1255,Afro-Asiatic
kuth1240,Kuthant,Australia,-17.4566,140.958,kuth1240,xut,pama1250,Pama-Nyungan
kafa1242,Kafa,Africa,7.34022,36.1718,kafa1242,kbr,gong1255,Ta-Ne-Omotic
sout2994,Southern Nambikuára,South America,-14.3707,-59.5187,sout2994,nab,namb1299,Nambiquaran
suku1261,Sukuma,Africa,-3.16082,32.8765,suku1261,suk,atla1278,Atlantic-Congo
mund1326,Mündü,Africa,4.22755,29.9967,mund1326,muh,atla1278,Atlantic-Congo
akas1242,Akaselem,Africa,8.8858,1.37035,akas1242,aks,atla1278,Atlantic-Congo
sora1254,Sora,Eurasia,19.1213,84.19,sora1254,srb,aust1305,Austroasiatic
rusy1239,Rusyn,Eurasia,48.7171,22.9579,rusy1239,rue,indo1319,Indo-European
bouy1240,Bouyei,Eurasia,24.8484,106.187,bouy1240,pcc,taik1256,Tai-Kadai
wame1240,Wamey,Africa,12.5421,-13.177,wame1240,cou,atla1278,Atlantic-Congo
bibb1234,Bibbulman,Australia,,,bibb1234,xbp,pama1250,Pama-Nyungan
indo1317,Indonesian Bajau,Papunesia,-3.68664,122.253,indo1317,bdl,aust1307,Austronesian
domp1238,Dompo,Africa,8.182,-2.295,domp1238,doy,atla1278,Atlantic-Congo
tivv1240,Tiv,Africa,6.88039,9.26287,tivv1240,tiv,atla1278,Atlantic-Congo
iseb1246,Isebe,Papunesia,-5.20719,145.691,iseb1246,igo,nucl1709,Nuclear Trans New Guinea
sion1247,Siona-Tetete,South America,0.31733,-76.0237,sion1247,snn,tuca1253,Tucanoan
mbay1241,Mbay,Africa,8.23066,15.7328,mbay1241,myb,cent2225,Central Sudanic
cent2018,Central-Eastern Niger Fulfulde,Africa,15.0907,8.43261,cent2018,fuq,atla1278,Atlantic-Congo
gata1239,Gata',Eurasia,18.6076,82.984,gata1239,gaq,aust1305,Austroasiatic
kala1377,Kala Lagaw Ya,Papunesia,-10.6748,142.196,kala1377,mwp,pama1250,Pama-Nyungan
mono1270,Mono (Democratic Republic of Congo),Africa,4.57915,19.8264,mono1270,mnh,atla1278,Atlantic-Congo
sout2770,Southern Inland Yuin,Australia,-36.30008261,148.7238073,sout2770,,pama1250,Pama-Nyungan
west2458,West Central Banda,Africa,6.81435,24.1012,west2458,bbp,atla1278,Atlantic-Congo
apur1254,Apurinã,South America,-8.21692,-66.7714,apur1254,apu,araw1281,Arawakan
vaii1241,Vai,Africa,7.05085,-11.3262,vaii1241,vai,mand1469,Mande
naru1238,Narungga,Australia,-34.69,137.535,naru1238,nnr,pama1250,Pama-Nyungan
trin1274,Trinitario,South America,-15.3331,-65.4096,trin1274,trn,araw1281,Arawakan
pnar1238,Pnar,Eurasia,24.8237,92.2628,pnar1238,pbv,aust1305,Austroasiatic
soni1259,Soninke,Africa,13.1273,-11.7178,soni1259,snk,mand1469,Mande
yawu1244,Yawuru,Australia,-18.004,122.693,yawu1244,ywr,nyul1248,Nyulnyulan
mman1238,Mmani,Africa,,,mman1238,buy,atla1278,Atlantic-Congo
tsha1245,Tshangla,Eurasia,27.3694,91.7741,tsha1245,tsj,sino1245,Sino-Tibetan
zand1248,Zande,Africa,4.62047,26.7157,zand1248,zne,atla1278,Atlantic-Congo
kuna1268,Kunama,Africa,14.5879,37.5292,kuna1268,kun,,
wayu1241,Wayu,Eurasia,27.3047,86.1227,wayu1241,vay,sino1245,Sino-Tibetan
cham1318,Chamicuro,South America,-5.1149,-75.6778,cham1318,ccc,araw1281,Arawakan
chon1284,Chong of Chanthaburi,Eurasia,12.5218,102.514,chon1284,cog,aust1305,Austroasiatic
mund1330,Mundurukú,South America,-8.41095,-57.691,mund1330,myu,tupi1275,Tupian
guar1293,Baniva de Maroa,South America,1.80835,-66.922505,guar1293,gae,araw1281,Arawakan
koda1255,Kodava,Eurasia,12.2443,75.9161,koda1255,kfa,drav1251,Dravidian
awiy1238,Awiyaana,Papunesia,-6.54079,145.76,awiy1238,auy,nucl1709,Nuclear Trans New Guinea
yaga1262,Yagara,Australia,,,yaga1262,yxg,pama1250,Pama-Nyungan
kima1244,Kimaragang,Papunesia,6.61982,116.96,kima1244,kqr,aust1307,Austronesian
nhir1234,Nhirrpi,Australia,,,nhir1234,hrp,pama1250,Pama-Nyungan
chah1248,Chaha,Africa,,,chah1248,sgw,afro1255,Afro-Asiatic
talo1250,Tasomi-Tata,Africa,10.6453,30.4815,talo1250,tlo,narr1279,Narrow Talodi
scot1245,Scottish Gaelic,Eurasia,56.7574,-5.24366,scot1245,gla,indo1319,Indo-European
huml1238,Humla,Eurasia,30.1451,81.5659,huml1238,hut,sino1245,Sino-Tibetan
temm1241,Tem,Africa,8.967,1.136,temm1241,kdh,atla1278,Atlantic-Congo
nyeu1238,Nyeu,Eurasia,14.8817,104.33,nyeu1238,nyl,aust1305,Austroasiatic
kwam1250,Kwami,Africa,-1.53712,27.4633,kwam1250,ktf,atla1278,Atlantic-Congo
mind1253,Min Dong Chinese,Eurasia,26.0,119.5,mind1253,cdo,sino1245,Sino-Tibetan
mbiy1238,Mbiywom,Australia,-12.89620501,142.2710997,mbiy1238,,pama1250,Pama-Nyungan
saot1239,Sãotomense,Africa,0.28332,6.61935,saot1239,cri,indo1319,Indo-European
mako1251,Makonde,Africa,-10.9906,39.5133,mako1251,kde,atla1278,Atlantic-Congo
kain1272,Kaingang,South America,-27.7671,-52.5394,kain1272,kgp,nucl1710,Nuclear-Macro-Je
cent2128,Central Siberian Yupik,Eurasia,63.4308,-170.272,cent2128,ess,eski1264,Eskimo-Aleut
mafe1237,Mafea,Papunesia,-15.4316,167.241,mafe1237,mkv,aust1307,Austronesian
khal1271,Khalkhal,Eurasia,,,khal1271,tks,indo1319,Indo-European
umot1240,Umotína,South America,-15.5929,-57.4192,umot1240,umo,boro1281,Bororoan
jama1261,Madi,South America,-7.62223,-66.5662,jama1261,jaa,araw1282,Arawan
yuki1243,Yuki,North America,39.8389,-123.296,yuki1243,yuk,yuki1242,Yuki-Wappo
wola1242,Wolaytta,Africa,6.32668,37.7537,wola1242,wal,gong1255,Ta-Ne-Omotic
tase1235,Pangwa Naga,Eurasia,27.2572,96.3855,tase1235,nst,sino1245,Sino-Tibetan
yucu1253,Yucuna,South America,-0.76075,-71.0033,yucu1253,ycn,araw1281,Arawakan
wulg1239,Wulguru,Australia,-19.85103121,146.3453957,wulg1239,qgu,pama1250,Pama-Nyungan
digo1243,Digo,Africa,-4.62101,39.1752,digo1243,dig,atla1278,Atlantic-Congo
ngam1268,Ngambay,Africa,8.57051,15.414,ngam1268,sba,cent2225,Central Sudanic
kunj1245,Kunjen,Australia,-16.6807,143.53,kunj1245,kjn,pama1250,Pama-Nyungan
atti1239,Attié,Africa,5.9977,-3.8209,atti1239,ati,atla1278,Atlantic-Congo
nepa1254,Nepali,Eurasia,28.0,85.0,nepa1254,npi,indo1319,Indo-European
stan1318,Standard Arabic,Eurasia,27.9625,43.8525,stan1318,arb,afro1255,Afro-Asiatic
alut1245,Alutor,Eurasia,60.3844,165.653,alut1245,alr,chuk1271,Chukotko-Kamchatkan
uppe1439,Upper Chehalis,North America,46.7981,-123.169,uppe1439,cjh,sali1255,Salishan
saxw1241,Saxwe Gbe,Africa,6.58269,1.92015,saxw1241,sxw,atla1278,Atlantic-Congo
muya1243,Muyang,Africa,10.86047,14.21246,muya1243,muy,afro1255,Afro-Asiatic
nung1291,Nungali,Australia,-14.9109,131.641,nung1291,nug,mirn1241,Mirndi
nyan1301,Nyangumarta,Australia,-20.6271,121.391,nyan1301,nna,pama1250,Pama-Nyungan
fili1244,Filipino,Papunesia,12.265,123.464,fili1244,fil,aust1307,Austronesian
yuru1263,Yurutí,South America,0.735585,-69.6955,yuru1263,yui,tuca1253,Tucanoan
telu1262,Telugu,Eurasia,16.4529,78.7024,telu1262,tel,drav1251,Dravidian
maxa1247,Maxakalí,South America,-16.9402,-40.7891,maxa1247,mbl,nucl1710,Nuclear-Macro-Je
amas1236,Ama (Sudan),Africa,12.0993,29.4332,amas1236,nyi,nyim1244,Nyimang
kuri1259,Kuria,Africa,-1.50636,34.5049,kuri1259,kuj,atla1278,Atlantic-Congo
nung1283,Nung (Viet Nam),Eurasia,20.8965,104.286,nung1283,nut,taik1256,Tai-Kadai
alaw1244,Alawa,Australia,-15.5458,134.282,alaw1244,alh,mang1423,Mangarrayi-Maran
ungg1243,Unggumi,Australia,-15.65,124.67,ungg1243,xgu,worr1236,Worrorran
tiru1241,Tiruray,Papunesia,6.77321,124.127,tiru1241,tiy,aust1307,Austronesian
toar1246,Toaripi,Papunesia,-8.07231,146.206,toar1246,tqo,nucl1580,Eleman
mamb1294,Mambai,Africa,9.6121,14.0013,mamb1294,mcs,atla1278,Atlantic-Congo
nhuw1239,Nhuwala,Australia,-21.38154,115.74542,nhuw1239,nhf,pama1250,Pama-Nyungan
sout2844,Southern Samo,Africa,12.713,-2.9052,sout2844,sbd,mand1469,Mande
dhiv1236,Dhivehi,Eurasia,1.928498,73.54433,dhiv1236,div,indo1319,Indo-European
amha1245,Amharic,Africa,11.708182,39.543456,amha1245,amh,afro1255,Afro-Asiatic
chip1262,Chipaya,South America,-18.73951,-67.89633,chip1262,cap,uruc1242,Uru-Chipaya
myen1241,Myene,Africa,-1.48741,9.50247,myen1241,mye,atla1278,Atlantic-Congo
peta1245,Petats,Papunesia,-5.34068,154.593,peta1245,pex,aust1307,Austronesian
east2440,East Makian,Papunesia,0.07337,127.423,east2440,mky,aust1307,Austronesian
acha1250,Achagua,South America,4.38649,-72.2005,acha1250,aca,araw1281,Arawakan
embe1259,Emberá-Baudó,South America,5.2824,-76.32548,embe1259,bdc,choc1280,Chocoan
hual1241,Huallaga Huánuco Quechua,South America,-9.57135,-75.594,hual1241,qub,quec1387,Quechuan
east2380,Eastern Anmatyerre,Australia,,,east2380,amx,pama1250,Pama-Nyungan
mati1255,Matís,South America,-4.3553,-70.2079,mati1255,mpq,pano1259,Pano-Tacanan
tulu1258,Tulu,Eurasia,12.8114,75.2651,tulu1258,tcy,drav1251,Dravidian
cent2004,Central Bai,Eurasia,26.1666,99.7052,cent2004,bca,sino1245,Sino-Tibetan
lyel1241,Lyélé,Africa,12.4305,-2.59229,lyel1241,lee,atla1278,Atlantic-Congo
waal1238,Waalubal,,,,waal1238,bdy,pama1250,Pama-Nyungan
ngal1294,Ngaliwurru,Australia,,,ngal1294,djd,mirn1241,Mirndi
phai1238,Prai,Eurasia,19.0383,101.218,phai1238,prt,aust1305,Austroasiatic
veps1250,Veps,Eurasia,60.3353,34.7865,veps1250,vep,ural1272,Uralic
paez1247,Páez,South America,2.61516,-76.3125,paez1247,pbb,,
hmon1264,Hmong Njua,Eurasia,22.5638,101.95,hmon1264,hnj,hmon1336,Hmong-Mien
rikb1245,Rikbaktsa,South America,-11.1887,-58.1942,rikb1245,rkb,nucl1710,Nuclear-Macro-Je
baka1277,Bakairí,South America,-14.2628,-54.7034,baka1277,bkq,cari1283,Cariban
iwai1244,Iwaidja,Australia,-11.3379,132.453,iwai1244,ibd,iwai1246,Iwaidjan Proper
kadi1248,Kadiwéu,South America,-19.7222,-57.582,kadi1248,kbc,guai1249,Guaicuruan
nort2722,Northern Qiang,Eurasia,32.2766,103.192,nort2722,cng,sino1245,Sino-Tibetan
kisa1263,Kisa,Africa,0.1529,34.5708,kisa1263,lks,atla1278,Atlantic-Congo
poli1260,Polish,Eurasia,51.8439,18.6255,poli1260,pol,indo1319,Indo-European
tsuv1239,Tsuvadi,Africa,10.8421,5.22095,tsuv1239,tvd,atla1278,Atlantic-Congo
nzim1238,Nzima,Africa,5.1785,-2.81123,nzim1238,nzi,atla1278,Atlantic-Congo
pamp1243,Pampanga,Papunesia,14.9603,120.502,pamp1243,pam,aust1307,Austronesian
tong1318,Tonga (Zambia),Africa,-17.422325,27.103495,tong1318,toi,atla1278,Atlantic-Congo
